Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
367795,19-06-2019 16:40,376000000000000.0,Baumbach Ltd,personal_care,71.85,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,28-03-1986,7bcc961a8b31d75206872f854ad923fb,1340124002,38.307943,-80.217785,0
346227,1/11/2020 23:46,6010000000000000.0,Spencer PLC,entertainment,154.31,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,8/2/1983,8427a41fedf92c08674e4639f7833604,1383349607,34.685097,-78.046311,0
41165,5/7/2020 18:57,30200000000000.0,Pouros-Haag,shopping_pos,5.18,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,24-03-1980,17527be39800c07812d70f790173885b,1373050628,38.541601,-82.688589,0
256903,23-09-2020 03:18,3570000000000000.0,Kassulke PLC,shopping_net,14.09,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",14-08-1958,047ca3cefcf942034e98345881417dec,1379906304,45.031493,-75.985381,0
40643,5/7/2020 15:52,4610000000000000.0,Kuhn LLC,shopping_pos,136.13,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,8/7/1989,6891b34711876b73d528842d3940047e,1373039578,41.8733,-80.767939,0
187356,7/4/2019 12:21,38500000000000.0,Schuppe-Schuppe,food_dining,48.56,Veronica,Burton,F,08932 Bonnie Stravenue,Bonita Springs,FL,34135,26.3771,-81.7334,51427,Claims inspector/assessor,21-08-1991,e1a29755960f833b1f9293b6afeeeee4,1333801318,26.727397,-80.753226,0
708515,29-10-2019 03:54,38900000000000.0,Wolf Inc,grocery_pos,90.74,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",24-06-1979,217af28692bb24bb30183ebb63f46236,1351482881,40.298386,-81.61576,0
188613,25-08-2020 23:13,4.22e+18,Boyer-Haley,travel,528.1,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30-05-1974,74915a9d9fdbd2c26d0882a965c019d6,1377472385,38.95444,-84.496794,0
422583,8/7/2019 18:51,3600000000000000.0,"McDermott, Osinski and Morar",home,39.35,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,27-05-1973,222ec9bdfbb8fe5a618fb99843464bf8,1341773490,40.861376,-77.726774,0
267157,28-09-2020 06:44,375000000000000.0,Erdman-Kertzmann,gas_transport,72.2,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,5/11/1971,86c1d97ead21a2c928f046bcc7f2cc67,1380350697,42.052301,-83.879575,0
145910,19-03-2019 20:41,3530000000000000.0,Pouros-Conroy,shopping_pos,4.83,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,20-07-1984,598c1452c3d11dbad51458a2725352fb,1332189698,35.289666,-78.986641,0
804421,5/12/2019 14:06,2270000000000000.0,Windler LLC,kids_pets,139.39,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,29-10-1958,675b7921b086869a617a79504c47d61c,1354716414,42.107969,-76.961648,0
316140,1/6/2019 17:44,6010000000000000.0,Dibbert-Green,entertainment,7.93,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1/7/1997,4fa5995cb534261fd65caed98abc9556,1338572640,41.031871,-76.979609,0
1010242,20-02-2020 05:35,30500000000000.0,Rutherford-Mertz,grocery_pos,86.56,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,4/5/1973,7869ad6a8b9ca07aeb3b33336ba48446,1361338558,32.433371,-80.578507,0
359684,8/11/2020 3:11,213000000000000.0,Runolfsson and Sons,grocery_net,49.72,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,10/2/1982,7e080833c18c3e310d5eacd4489a0e34,1383880274,38.632211,-86.699767,0
421119,8/7/2019 10:39,4790000000000.0,"Kovacek, Dibbert and Ondricka",grocery_pos,86.47,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",31-07-1941,a57d3b0ce6a099343eb43be87f673bd8,1341743995,40.501298,-83.421146,0
162845,17-08-2020 12:45,2360000000000000.0,"Durgan, Gislason and Spencer",home,48.49,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,15-02-1981,30697dda33a852897d0d47590334110d,1376743544,39.222068,-77.202505,0
347518,12/6/2019 13:01,4150000000000.0,"O'Connell, Botsford and Hand",home,24.26,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,14-06-1977,0b396c07791f32f7b4e22cf59db2d4d1,1339506107,34.260782,-87.155645,0
222396,8/9/2020 8:34,30200000000000.0,"Lehner, Reichert and Mills",misc_pos,4.87,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,5/4/1962,513d0468101e035a96a0497287b3ea73,1378629272,32.114624,-98.869436,0
934725,6/1/2020 15:22,676000000000.0,"Watsica, Haag and Considine",shopping_pos,9.96,Ellen,Carrillo,F,9431 Amanda Mills,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,31-12-1972,20641b1485a6ec610bf5af850f7f190f,1357485731,38.293123,-93.025783,0
584863,5/9/2019 6:24,341000000000000.0,Kling Inc,gas_transport,53.96,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18-05-1980,a7f06d99f70f635ac8add6f3bbf31153,1346826240,42.433445,-82.676251,0
101770,26-07-2020 23:20,4930000000000000.0,Lynch Ltd,shopping_pos,6.69,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,7/6/1977,54e7040027b025e4f3dd94f6a034a7b4,1374880828,36.028553,-90.606194,0
1045075,9/3/2020 14:26,676000000000.0,"Pouros, Walker and Spencer",kids_pets,25.43,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,25-08-1927,69322ae80b23d8d5799815d806b85800,1362839177,40.396864,-75.918422,0
548268,29-12-2020 20:34,4420000000000000.0,"Schiller, Blanda and Johnson",home,71.49,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,6/3/1957,6aa706fd736d0322b68c74f2377253d1,1388349276,42.177213,-90.240624,0
199903,30-08-2020 20:05,676000000000.0,Bahringer Group,health_fitness,26.23,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,9/6/2000,782545f4f61d80417d908af1a919e34d,1377893133,40.335875,-81.315964,0
55690,10/7/2020 18:00,4.04e+18,Streich Ltd,home,34.12,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,9/11/1970,c71e05af7b9733921cbbf6add2709a23,1373479248,39.489998,-83.606036,0
77026,18-07-2020 10:29,6530000000000000.0,Boyer PLC,misc_pos,1.55,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,1/2/1937,96c467556a29778d3129eb1bc7e90774,1374143392,40.029035,-74.721492,0
88059,21-07-2020 14:28,4590000000000000.0,Durgan-Auer,misc_net,128.26,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",5/7/1997,c32b067ec8baaca72c26c15e33ce34c6,1374416885,32.004923,-79.429269,0
1266010,9/6/2020 20:17,6010000000000000.0,"Schneider, Hayes and Nikolaus",food_dining,3.19,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",4/12/1995,5f2bb6b7c7e7577c983cce9a5e876576,1370809072,45.942132,-92.741654,0
1128483,14-04-2020 15:54,3520000000000000.0,McGlynn-Heathcote,misc_net,8.14,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,12/11/1996,25dfab55f1a762e85bfc05fe7a970bf1,1365954864,39.14298,-85.011727,0
380816,16-11-2020 20:32,6010000000000000.0,Dibbert and Sons,entertainment,79.39,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,8/4/1993,47d382867902ee64ac72f9f2eb5d579b,1384633937,33.935856,-90.717478,0
605005,14-09-2019 13:37,341000000000000.0,Hammes-Beatty,kids_pets,4.08,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,2/7/1971,c8dea58f95d574f1bb5704ddda62ca76,1347629855,40.220979,-73.336202,0
485196,15-12-2020 21:46,30200000000000.0,"Swaniawski, Lowe and Robel",shopping_pos,7.63,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,23-03-1977,30b0795bd7214d1cabd612b9b4daf339,1387143990,33.42099,-95.886081,0
547535,29-12-2020 18:14,3550000000000000.0,Lynch-Wisozk,home,3.14,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,30-05-1956,89182b43055bd635826a67b7dea59682,1388340881,30.845068,-95.964924,0
592413,8/9/2019 14:50,2270000000000000.0,Johnston-Casper,travel,2.69,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,29-10-1958,d9367684cefffb9744ff39d4299358f8,1347115824,43.206732,-77.221448,0
72543,16-07-2020 09:38,3600000000000000.0,Conroy-Cruickshank,gas_transport,51.67,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",14-05-1993,3d47bcf4a7f893824ef87c48f67376e4,1373967499,35.845674,-79.731306,0
212435,18-04-2019 17:47,676000000000.0,O'Hara-Wilderman,food_dining,4.16,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,4/1/1988,eabaaeff03cae31d4a337f373e98034b,1334771270,37.677754,-104.681068,0
206499,15-04-2019 13:58,30200000000000.0,Berge-Ullrich,home,7.87,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,7/6/1966,13accd9b6142b1e2f146408e34f7d774,1334498296,47.086748,-95.617012,0
989724,8/2/2020 11:25,38200000000000.0,Schamberger-O'Keefe,grocery_pos,99.65,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,15-04-1988,1e6d5fd274290499f55265b48a8b9d7d,1360322756,43.729797,-73.060275,0
1018851,24-02-2020 17:21,3580000000000000.0,"Baumbach, Hodkiewicz and Walsh",shopping_pos,3.37,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25-08-1983,b16967f9d897115380d95eee481eb259,1361726482,41.397795,-81.448186,0
150862,12/8/2020 18:42,3530000000000000.0,Morissette PLC,shopping_pos,707.16,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13-07-1975,4c9ae98534cf393fc1d12f936a88162a,1376332970,43.852669,-74.028126,0
988571,7/2/2020 18:03,3520000000000000.0,"Schroeder, Hauck and Treutel",entertainment,222.77,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,12/11/1996,464ece85bdcf351aec47b53d03fa2341,1360260205,38.393377,-84.413063,0
474913,28-07-2019 01:30,6010000000000000.0,"Zieme, Bode and Dooley",gas_transport,63.77,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",5/7/1993,32b4042a2153ab477ccf9658d28c4f6f,1343439050,41.289772,-74.386935,0
2402,1/1/2019 23:52,3530000000000000.0,Little Ltd,kids_pets,38.6,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13-07-1975,42a3f59f3e29b7478d3f6397ab79508f,1325461961,44.20743,-73.576076,0
356011,6/11/2020 5:55,6530000000000000.0,Block-Parisian,misc_net,87.06,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,27-04-1965,341b8bd02807d7a16961fa4d6e7803fc,1383717359,46.541296,-91.922291,0
422982,2/12/2020 6:02,502000000000.0,Mohr Inc,shopping_pos,5.23,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,13-02-1962,8cf88b083fcd33e9e748dbce6500c4d5,1385964160,41.283711,-72.154315,0
783911,1/12/2019 0:32,4.05e+18,Pfeffer and Sons,shopping_pos,5.69,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,15-07-1928,be0de4716fecd0c4551c773f85cbb189,1354321957,40.916994,-75.978123,0
279720,4/10/2020 0:16,3530000000000000.0,Lind-Buckridge,entertainment,188.54,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",13-09-1940,b56e5f66a1e81dfe2d832701d2ad6614,1380845766,41.054057,-99.123517,0
533368,27-12-2020 10:50,4250000000000.0,Dooley Inc,shopping_pos,6.44,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,9/3/1939,27e6bffcade3a782bfe3bcd57f846d81,1388141428,39.924102,-83.508481,0
1009640,19-02-2020 18:12,4750000000000.0,Veum-Koelpin,travel,9.19,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",7/10/1998,d30182837676b371724f89a766cab0ed,1361297564,42.388022,-85.878544,0
505536,7/8/2019 14:57,3550000000000000.0,Little Ltd,kids_pets,69.61,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1/9/1984,42e31706d13f72c5b7e85dc13ba043fd,1344351423,49.110544,-121.465748,0
855137,16-12-2019 09:00,676000000000.0,Reynolds-Schinner,misc_pos,1.16,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,14-06-1960,66f62ed741a38885cbb8cad43f7b46d7,1355648438,27.171443,-80.872551,0
79464,19-07-2020 07:46,4.21e+18,"Boehm, Predovic and Reinger",misc_pos,2.86,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/1965,3f5baec8b98490d3490ec076610b0f26,1374219983,43.221959,-123.713147,0
824828,9/12/2019 14:00,4630000000000000.0,White and Sons,home,58.49,Jasmine,Wade,F,90662 Lewis Avenue,Providence,RI,2908,41.8383,-71.4377,203571,"Nurse, children's",29-11-1995,7068b193e6c77068e128d9111223b9b7,1355061623,41.557219,-70.560144,0
1132291,16-04-2020 16:38,676000000000.0,Gottlieb-Hansen,personal_care,250.15,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,18-07-1987,f07252dff56b49171b20a5dc303cc4f8,1366130298,39.655433,-99.13228,0
166998,29-03-2019 19:17,4.29e+18,Kilback and Sons,entertainment,81.58,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,9/6/1973,e3b398d95a9bdb6e90f86c320ee121b1,1333048657,37.877083,-76.605711,0
967584,26-01-2020 05:27,3600000000000000.0,"Hermiston, Russel and Price",food_dining,46.69,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",25-04-1957,9756323611a063c034b9ef3ff84e0426,1359178066,33.66745,-94.006951,0
189293,26-08-2020 08:08,30000000000000.0,Eichmann-Russel,misc_pos,44.04,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",17-11-1993,35f43ff69e9a9e69d7bbb04d13455a2b,1377504505,29.505145,-98.658767,0
120740,9/3/2019 8:04,4.79e+18,"Turner, Ruecker and Parisian",misc_pos,2.13,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1/10/1978,e5f03444b054e54a20bc169fc30fd0ee,1331280253,39.296183,-95.373832,0
312623,18-10-2020 11:21,4070000000000.0,"Okuneva, Schneider and Rau",shopping_pos,1.21,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,7/3/1931,1810c1422403b7b4bb2be706cc6ec6bd,1382095304,38.463357,-83.545574,0
447849,7/12/2020 23:31,4340000000000000.0,Boyer-Reichert,shopping_net,6.85,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,16-02-1994,139ae0356797c7c840c3955427945b92,1386459061,42.3173,-77.161306,0
261420,10/5/2019 12:52,4070000000000000.0,Kutch-Ferry,home,212.04,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",9/4/1967,2536afe67f9fc59adf9748b85b36a2c6,1336654330,29.934407,-98.108733,0
296756,11/10/2020 12:14,3510000000000000.0,Kuhic LLC,shopping_net,6.49,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1/4/1973,f014fc368bde4a7b163bd896cf70fdf2,1381493673,35.533907,-86.808909,0
873220,21-12-2019 01:44,30200000000000.0,Rau and Sons,grocery_pos,128.07,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,7/6/1966,06a31a3d7f2d0f7ba4a35e3e29fd984f,1356054289,48.097769,-96.80594,0
108977,3/3/2019 17:46,4.81e+18,Kihn Inc,shopping_pos,2.85,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,28-07-1988,bbbc725a94fb6ac09642657268a4f306,1330796775,40.071887,-83.0158,0
21649,28-06-2020 21:49,570000000000.0,"Feil, Hilpert and Koss",food_dining,37.09,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",3/2/1965,ee627b439b0f3de3b2414e9b151423ef,1372456159,32.87834,-83.173472,0
519048,12/8/2019 4:06,30000000000000.0,"Tillman, Fritsch and Schmitt",misc_net,66.32,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29-08-1985,a8d79814ebf6215ff1b973787650740a,1344744410,27.239394,-80.915081,0
399489,24-11-2020 19:20,5000000000000000.0,Effertz LLC,entertainment,56.5,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,6/8/1971,8037bfadc9836f92cb88bec942271de2,1385320856,45.029184,-93.685967,0
895173,25-12-2019 15:10,570000000000.0,"Brown, Homenick and Lesch",health_fitness,73.18,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",3/2/1965,99668e2c02d00e1731e27105c1860cf9,1356448217,32.855879,-83.285639,0
219730,7/9/2020 13:28,4560000000000.0,Haag-Blanda,food_dining,7.89,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",4/8/1988,88272aa2111edd3a85a2e6bcf283a661,1378560501,34.287609,-105.775456,0
127200,11/3/2019 11:58,371000000000000.0,"Osinski, Ledner and Leuschke",grocery_pos,136.51,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,24-12-1974,901ab73add6ef24f60ec90cc9c3ec124,1331467105,38.49534,-89.001729,0
483440,15-12-2020 16:04,213000000000000.0,"Greenholt, O'Hara and Balistreri",shopping_net,6.22,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1/8/1984,6f3e6b96c22fedcdb16c86708a1448a1,1387123492,41.866337,-108.413068,0
416506,1/12/2020 1:41,4450000000000000.0,"Robel, Cummerata and Prosacco",gas_transport,70.21,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,20-01-1972,55038c801e5cd58e926c0a93315d0e3a,1385862092,35.381668,-94.571314,0
223828,8/9/2020 18:47,676000000000.0,Schumm PLC,shopping_net,95.23,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,21-08-1985,3c4651f08e5622ba7432f0717d913604,1378666035,39.413931,-121.427986,0
258684,24-09-2020 08:12,4450000000000000.0,Bailey-Morar,grocery_pos,101.45,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,4/3/1978,6446d4c08c71ffff72ac332f21d1e55a,1380010375,32.251012,-96.179776,0
354306,15-06-2019 08:23,4830000000000000.0,"Swaniawski, Lowe and Robel",shopping_pos,13.98,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,29-12-1963,24b794a71fc9f1db4c95cb8eaaa37cdd,1339748612,42.650906,-69.559666,0
421503,1/12/2020 21:12,2250000000000000.0,Windler LLC,kids_pets,7.58,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,26-03-1976,cec1a155c55f96c210edcf8a90ab8299,1385932340,38.776665,-75.525441,0
398500,30-06-2019 16:40,344000000000000.0,"Medhurst, Cartwright and Ebert",personal_care,8.44,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,16-11-1949,a5cbdefb3135fd984227a71f66a2bd28,1341074453,33.453965,-80.072385,0
1217874,24-05-2020 16:31,4.51e+18,"Weber, Thiel and Hammes",kids_pets,94.42,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,25-07-1983,0a74626ea7d7c379b0d3ed5d9642465a,1369413087,38.934286,-79.536283,0
824774,9/12/2019 13:49,5130000000000000.0,"Lubowitz, Terry and Stracke",personal_care,10.49,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",4/2/1991,171eb5044ea484b3748bf84e98f9ff39,1355060983,37.987034,-76.959787,0
113959,31-07-2020 04:33,502000000000.0,Hackett-Lueilwitz,grocery_pos,96.12,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",18-03-1980,88141e48d28a8a70af09d42220816e76,1375245203,37.600127,-93.23399,0
448905,8/12/2020 4:14,4670000000000000.0,Lynch Ltd,shopping_pos,6.06,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25-07-1955,ea5c20fa7a29165f85e359000b2c7f2c,1386476074,40.893476,-85.369553,0
269837,13-05-2019 13:22,4340000000000000.0,Schoen Ltd,kids_pets,38.77,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,20-05-1998,50f3837e4324e629f074723da2fbf171,1336915364,38.044058,-92.203507,0
163440,27-03-2019 20:33,2360000000000000.0,Goldner-Lemke,entertainment,5.93,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,15-02-1981,3266ca00b5649c45082ec9f5e5493924,1332880398,39.012079,-76.404891,0
