Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
366923,10/11/2020 13:02,30200000000000.0,Gislason Group,travel,6.81,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,23-03-1977,927b9856b7540bb1293579821c63f44f,1384088560,33.805126,-96.032993
298034,26-05-2019 02:57,30300000000000.0,Frami Group,entertainment,137.88,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,3/9/1961,662f0a0f33a17f3133dd6b8e7701e09e,1338001050,37.599686,-87.04204
810975,7/12/2019 6:12,3590000000000000.0,Kemmer-Buckridge,misc_pos,37.43,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,15-10-1974,de78baebb258e1017e8baa63482d0cd6,1354860743,35.917107,-89.320702
355106,15-06-2019 14:06,3530000000000000.0,"Baumbach, Strosin and Nicolas",shopping_pos,2.66,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,17-12-1986,efa173136d6338a04823395f36d9c405,1339769198,41.174572,-77.848778
374824,22-06-2019 13:48,3590000000000000.0,Terry Ltd,home,15.19,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,14-02-1984,9b6935b2764ddaf04d2b9babeeb241be,1340372895,38.76396,-77.935417
284056,20-05-2019 01:00,3570000000000000.0,"Lockman, West and Runte",grocery_pos,83.13,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",17-01-1990,9d6a883abf157d4ae145a62508434e87,1337475624,40.670338,-111.201802
34145,3/7/2020 2:37,4780000000000.0,"Kohler, Lindgren and Koelpin",grocery_net,65.27,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,22-04-1961,cacfc96e622d549f1f739caa700457c1,1372819047,39.316132,-99.031415
591869,8/9/2019 10:54,4.48e+18,"Hayes, Marquardt and Dibbert",misc_net,18.18,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,29-12-1992,a60ad3b2c69d3bdaac5160ea90298021,1347101669,40.319574,-112.206748
417981,1/12/2020 8:58,4.79e+18,"Schultz, Simonis and Little",grocery_pos,227.05,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1/10/1978,8642fb0d00b9d2b49af65a8c9f5f39e7,1385888300,39.150147,-95.637894
103084,27-07-2020 09:08,38500000000000.0,Rau and Sons,grocery_pos,110.84,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14-05-1989,10905a3c09947b9cc076e09b333a4c51,1374916120,34.792958,-82.276948
934016,6/1/2020 8:13,4420000000000000.0,Dickinson Ltd,misc_pos,2.44,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,6/3/1957,44a407c29e99c81d2d9314b6913a88df,1357460001,42.407725,-91.103688
15713,26-06-2020 19:14,3600000000000000.0,Lynch Ltd,shopping_pos,2.2,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,27-12-1985,6dafdb28a594cc2daae3293c8a5207a7,1372274093,36.877488,-97.73578
522713,24-12-2020 15:54,630000000000.0,"Nienow, Barrows and Romaguera",personal_care,45.58,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,1/5/1936,67b89a5d187f8a0242a4154557ef264b,1387900488,44.898038,-121.772622
1245416,2/6/2020 16:39,4.5e+18,Klein Group,entertainment,60.56,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,3/7/1979,9b24edb8a1a04e62a02ec9d8b74ce813,1370191171,28.411737,-82.783349
1047594,10/3/2020 9:01,3580000000000000.0,Wisozk and Sons,misc_pos,23.59,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25-08-1983,5b8615d7b05a96c22bb986cdf79a9730,1362906066,41.719824,-81.696463
829748,10/12/2019 16:52,3500000000000000.0,"Schmeler, Bashirian and Price",shopping_net,39.3,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",2/1/1979,a0e36b1105359023a209597811565ffa,1355158344,26.050167,-80.87244
523279,24-12-2020 19:35,3530000000000000.0,Abbott-Rogahn,entertainment,24.58,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,6/7/1955,5cdd6865f77adf841264dfd9ef09a7c5,1387913712,43.378989,-84.527102
1052117,12/3/2020 13:13,3590000000000000.0,Langworth LLC,personal_care,34.3,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",18-03-1998,c3b74625b6806d3cffd0125c0ef72823,1363094039,34.52369,-100.438659
387338,19-11-2020 20:10,4560000000000.0,Block-Hauck,travel,8.67,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",4/8/1988,f112e925b93e9e5be8b6634b09d24097,1384891803,35.742208,-106.19709
443241,7/12/2020 8:14,639000000000.0,Heaney-Marquardt,entertainment,6.38,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,80021,39.8854,-105.1139,92337,"Engineer, electronics",18-10-1967,2462264ee91b47896eb8723865e2842e,1386404081,39.282601,-105.258991
242762,1/5/2019 20:32,3560000000000000.0,Kihn-Fritsch,food_dining,63.04,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15-02-1974,6913454440c868e28fda5186b6479860,1335904331,42.920751,-77.859402
781028,30-11-2019 13:54,3560000000000000.0,Stoltenberg-Beatty,shopping_pos,5.17,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,27-12-1999,b410dfc55328e252cc52da09f2095fb9,1354283676,29.52623,-95.397839
1266530,9/6/2020 22:53,4.74e+18,"Zemlak, Tillman and Cremin",personal_care,47.51,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",23-05-1953,4cd5321b3d5a35fbe7b30ccb38294647,1370818404,44.558741,-74.101608
461115,11/12/2020 3:56,4.51e+18,Murray-Smitham,grocery_pos,108.85,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,25-07-1983,8df3cfee9470a167cf5f7be0eb7e5713,1386734210,39.815833,-80.279783
998574,13-02-2020 11:27,4050000000000000.0,Kling Inc,gas_transport,62.46,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",7/5/1973,c8716f34da4b27448c5b30c833a0f713,1360754855,40.760959,-97.94086
453199,8/12/2020 21:00,3530000000000000.0,Barton LLC,kids_pets,21.24,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,20-07-1984,82bba7d826388137e53deb191002576b,1386536436,36.653973,-78.735888
251109,21-09-2020 05:31,676000000000.0,Shields Inc,grocery_net,68.67,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,21-08-1985,42593de40069172e88b7ce2f718b22c3,1379741492,39.34919,-121.527161
312636,18-10-2020 11:29,502000000000.0,McDermott-Rice,misc_pos,226.02,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,4/5/1962,2205c72a3b77c219d252c6c9f9f3726a,1382095767,41.846874,-78.245442
333861,27-10-2020 03:14,4380000000000000.0,Spinka-Welch,grocery_net,85.04,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,24-04-1949,b9ce9bca5373fa2b5f723ea8ae746ac2,1382843678,46.674331,-95.519948
18720,28-06-2020 00:45,6010000000000000.0,McDermott-Weimann,grocery_pos,208.47,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,29-11-1981,d1f4209e6f2e1ca2e6a5fc63c9fc2b04,1372380352,46.030892,-118.877089
19368,28-06-2020 06:38,4470000000000000.0,"Casper, Hand and Zulauf",grocery_pos,100.37,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,9/9/1927,c77ed5b00c7a678be90bb99b3f3796b9,1372401521,36.854864,-119.27765
110929,29-07-2020 16:51,3530000000000000.0,White and Sons,home,83.78,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,6/7/1955,7ddc050af84b7f97959e5038cf7b5e65,1375116713,44.130124,-84.774295
109501,28-07-2020 22:38,4200000000000.0,"Reichel, Bradtke and Blanda",travel,4.37,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,20-08-1971,d52840ba383d577d984ee5857fe71a9b,1375051136,41.340542,-96.099255
538164,28-12-2020 06:43,36200000000000.0,Bradtke PLC,grocery_pos,70.24,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,13-10-1949,a0655f5c9cce3028a777c7216028247b,1388213011,27.953478,-82.040116
126167,4/8/2020 3:18,30200000000000.0,Schuppe LLC,entertainment,2.77,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,5/4/1962,2ffcb10e23547522966481f7b2797936,1375586314,30.879933,-98.793128
242947,1/5/2019 22:34,4680000000000.0,Labadie LLC,personal_care,71.88,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1/7/1972,68a85e3354e6a740f20d8974af6cf524,1335911672,30.108008,-92.574247
264789,11/5/2019 21:11,4.09e+18,"Schiller, Blanda and Johnson",home,37.23,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,14-10-1983,ed13db46c29ef70e1bb7cc0cd0bcfab4,1336770693,32.772401,-93.882197
190393,26-08-2020 21:25,343000000000000.0,Schumm PLC,health_fitness,59.41,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,26-09-1987,320c72ddfd57c42315e9e9e07bcf9ffe,1377552340,42.908521,-72.812501
263885,11/5/2019 14:26,30300000000000.0,Homenick LLC,personal_care,16.26,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,28-11-1972,95b746ca4b6177813d143c35c63a34fc,1336746397,40.518224,-91.746235
348743,2/11/2020 19:57,38200000000000.0,Skiles LLC,home,75.97,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,15-04-1988,b79be862e2495e2d0961eea2c70f4db3,1383422243,43.278398,-71.663795
292815,24-05-2019 09:21,6570000000000000.0,Pagac LLC,shopping_pos,4.23,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",12/12/1969,2e14a32f1e7fbe9092e01f66526daa06,1337851315,39.295846,-105.803122
836513,12/12/2019 16:59,3600000000000000.0,Gottlieb Group,kids_pets,131.85,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,7/10/1993,142deafc52844c617257e35b15130573,1355331558,36.435613,-78.083623
162389,17-08-2020 09:39,4.32e+18,Kerluke-Abshire,shopping_net,2.42,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1/2/1960,41dbc281af4b4fe517b90aef64554469,1376732396,37.587498,-81.785448
454489,9/12/2020 3:00,3570000000000000.0,Stoltenberg-Beatty,shopping_pos,88.29,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",14-08-1958,82e63514f379190c6ecbdaba20ccf63a,1386558026,43.071603,-76.750857
1105406,5/4/2020 8:18,3500000000000000.0,Hackett-Lueilwitz,grocery_pos,144.18,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",30-11-1948,78fa60cc2342820958214b760585ac68,1365149898,29.566925,-94.78399
1223517,26-05-2020 03:19,374000000000000.0,"Lesch, D'Amore and Brown",food_dining,133.56,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",20-07-1970,5a68e8f367d3a3d87e9f6c736055740c,1369538358,38.73282,-77.246268
173460,1/4/2019 1:13,4900000000000.0,Harris Inc,gas_transport,74.63,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,22-09-1973,3f80b5cf8d6488aeba26af422c48faa6,1333242788,33.07378,-118.861725
342088,10/6/2019 9:31,3600000000000000.0,Klocko LLC,misc_net,2.31,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,32180fee6496eb7aadab0baefa4ae353,1339320673,39.931018,-91.890163
1278175,14-06-2020 20:53,4150000000000000.0,Ernser-Lynch,food_dining,52.8,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,8/4/1989,e3950318bd365dbd609f452ab0816769,1371243239,40.639851,-79.917977
533314,27-12-2020 10:31,6550000000000000.0,"Weimann, Kuhic and Beahan",shopping_pos,9.6,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,5/5/1945,c4f7ef6fb4a2c982ec4b5e3f5019a738,1388140274,39.078995,-75.151584
297872,11/10/2020 20:37,36900000000000.0,Kautzer and Sons,personal_care,80.36,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,11/2/1971,d0ab8cc920064582458896e1d0f5183c,1381523848,44.061437,-117.268192
525826,25-12-2020 13:51,345000000000000.0,"Little, Gutmann and Lynch",shopping_net,6.29,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,30-01-1986,0b5a0515fc356ba8514e8bdc527f9981,1387979514,26.945147,-81.814925
983023,3/2/2020 17:16,3530000000000000.0,Hills-Witting,shopping_net,441.11,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13-07-1975,57c19fa9c7b514e7806513ed248972ec,1359911776,43.740059,-73.570782
218828,21-04-2019 11:16,4.31e+18,"Schumm, Bauch and Ondricka",grocery_pos,56.37,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,12/6/1977,df16990561de422b19db2f6e2257b9d2,1335006981,40.181526,-76.198411
586219,5/9/2019 23:21,3530000000000000.0,Lubowitz-Walter,kids_pets,26.9,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,8/11/1951,cc6044b892493c570bf7384d166bd0c5,1346887300,40.403845,-96.24617
43004,6/7/2020 7:08,4680000000000000.0,"Morissette, Weber and Wiegand",grocery_net,98.26,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",19-04-1995,71c984bd4d47139c3268d28b960ee960,1373094511,33.32202,-118.872431
435422,5/12/2020 20:33,4.21e+18,Prosacco LLC,personal_care,73.57,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,16-01-1982,98fe445bfd0c822164be164f3a93380e,1386275581,31.542795,-82.500768
319781,20-10-2020 18:34,373000000000000.0,"Konopelski, Schneider and Hartmann",food_dining,59.58,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-1985,91b0ea3c3fc8142dfa0b8ff4b3e516a6,1382294071,42.948383,-84.314966
18335,27-06-2020 21:21,4.09e+18,"Champlin, Rolfson and Connelly",travel,6.89,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",7/12/1945,ef99db44a9df7017ff18b57c3864c56c,1372368104,33.771239,-78.629641
387868,20-11-2020 03:09,6010000000000000.0,Mraz-Herzog,gas_transport,37.02,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",4/12/1995,9d712e8758f2f91038b1118ff16304c8,1384916987,45.386718,-93.24532
523450,13-08-2019 14:52,4.79e+18,Will Ltd,food_dining,47.74,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1/10/1978,3c5034b625f727bd9cbefa9237ad4612,1344869567,39.87772,-94.673443
1075745,23-03-2020 01:50,344000000000000.0,"Kovacek, Dibbert and Ondricka",grocery_pos,91.77,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,24-01-1956,aad4d3eff4f4bc179a9785542d153675,1364003407,41.152361,-94.123384
84351,20-07-2020 15:56,3590000000000000.0,Weimann-Lockman,kids_pets,37.5,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",2/1/1997,e020ae25c4e8babe779eb6648ba8a545,1374335772,43.053765,-96.042052
343721,1/11/2020 2:04,377000000000000.0,Murray Ltd,grocery_net,41.22,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,27-10-1974,de8951861995a0962913a47a724682ad,1383271460,38.058126,-91.104408
232636,27-04-2019 17:00,502000000000.0,Labadie LLC,personal_care,40.05,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,4/5/1962,feeece8c762da3a392f382cc018df868,1335546043,41.337026,-78.174514
117859,1/8/2020 21:11,2300000000000000.0,Schiller Ltd,personal_care,54.65,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1/9/1999,4300a2000ea2f1ea12197ef9acbc6e1b,1375391465,40.358088,-73.973806
151966,13-08-2020 08:40,3560000000000000.0,"Towne, Greenholt and Koepp",shopping_net,103.59,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15-02-1974,3e5f82d3699483827364a7743fea2712,1376383230,41.611385,-78.68421
555455,25-08-2019 10:21,3580000000000000.0,Cole PLC,grocery_pos,223.95,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1/1/1985,c92184d8cabd07ec42514bf73c9ca60a,1345890066,39.628399,-76.015733
275328,1/10/2020 17:13,676000000000.0,"Quitzon, Green and Bashirian",shopping_pos,1.74,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,21-08-1985,d1a0b845cca1d98fcdefde54061e162f,1380647591,37.895866,-121.636084
983317,3/2/2020 19:48,6010000000000000.0,"Weber, Thiel and Hammes",kids_pets,16.71,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",6/7/1952,c97eb2333cbc2d95afe1e125160fc969,1359920902,37.143082,-98.879395
68458,14-07-2020 16:08,5580000000000000.0,Lynch-Wisozk,home,75.06,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,21-06-1990,b4d23e4def2027845a24165530fdd573,1373818090,39.289533,-80.274365
406243,28-11-2020 16:34,372000000000000.0,Gottlieb-Hansen,personal_care,30.46,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,13-03-1970,33e33df1c518d8ee2f387b9e77793e57,1385656478,43.787278,-104.554327
521436,24-12-2020 06:18,30200000000000.0,Jewess LLC,shopping_pos,9.12,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,19-06-1966,749ede5aca55e333ab5a178259d267e6,1387865887,33.797981,-86.699359
46105,28-01-2019 08:14,3590000000000000.0,Koss and Sons,gas_transport,75.48,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",8/12/1994,41aae658fd6d13b7d959b5d8b376f1c2,1327738446,41.055921,-78.940111
489062,17-12-2020 01:34,36700000000000.0,Metz-Boehm,shopping_pos,8.3,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1/7/1968,467388c42f9430cd3277b6042051c58e,1387244068,42.145903,-74.817255
49229,7/7/2020 19:35,379000000000000.0,"McDermott, Osinski and Morar",home,18.79,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1/5/1986,ad620978212d3bd5b93fee9da95f0ff6,1373225723,36.123481,-98.632575
30539,1/7/2020 7:56,4670000000000000.0,Deckow-O'Conner,grocery_pos,158.13,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25-07-1955,c36a989ffd40f509a167a364b24f21ae,1372665419,40.862766,-86.495233
171837,20-08-2020 13:06,30300000000000.0,Hills-Witting,shopping_net,2.34,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,21-11-1976,2715758f5748bbbc59aa577435f79450,1377003982,37.710404,-78.064665
88152,21-02-2019 17:40,3550000000000000.0,Kuhic LLC,shopping_net,8.29,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,9/10/1976,c5f17e16bbca328d1e85643eefc46a83,1329846058,43.608865,-73.561306
815252,8/12/2019 0:10,30500000000000.0,"Stehr, Jewess and Schimmel",misc_net,4.17,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,5/1/1955,c06dd67d8b10839d7b412db5394cd76f,1354925457,38.36033,-85.567773
101358,26-07-2020 21:00,3600000000000000.0,"Labadie, Treutel and Bode",shopping_net,7.24,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,23-03-1993,c17dfaff57e63b2a30a30a130a895677,1374872447,35.476866,-89.020077
116964,1/8/2020 13:37,3600000000000000.0,Cormier LLC,health_fitness,175.35,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,23-03-1993,8954500dca86b4298ad0fece590a866d,1375364242,34.297409,-88.787037
85378,20-07-2020 20:45,4460000000000.0,Ernser-Feest,home,133.01,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24-01-1990,5765646f430651d45600b04920858e7f,1374353155,29.91576,-85.358418
630278,25-09-2019 00:07,3570000000000000.0,"Little, Gutmann and Lynch",shopping_net,108.34,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,31-01-1991,c2b0fe0ed536dd0dd828c77995c48257,1348531637,45.020341,-73.927602
878504,22-12-2019 00:57,4010000000000.0,"Raynor, Reinger and Hagenes",gas_transport,54.51,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",24-07-1968,f6a1881e0057b06008f8e5d48f2f370d,1356137857,36.164217,-85.114117
